ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Nombre del atributo 9","Valor(es) del atributo 9","Atributo visible 9","Atributo global 9","Nombre del atributo 10","Valor(es) del atributo 10","Atributo visible 10","Atributo global 10","Nombre del atributo 11","Valor(es) del atributo 11","Atributo visible 11","Atributo global 11","Nombre del atributo 12","Valor(es) del atributo 12","Atributo visible 12","Atributo global 12","Nombre del atributo 13","Valor(es) del atributo 13","Atributo visible 13","Atributo global 13","Nombre del atributo 14","Valor(es) del atributo 14","Atributo visible 14","Atributo global 14"
\nEl mismo cuenta en P.B con amplio comedor, cocina separada, baño, patio con parrilla y lavadero y en P.A dispone de dormitorio principal con balcón al frente, baño completo y un 2° dormitorio con placard.
\nSE VENDE TOTALMENTE AMOBLADO, SISTEMA DE CAMARAS CONECTADO!!!
\n
\nConsultanos si te interesa esta propiedad!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Dormitorios,2,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Duplex,1,1,"Venta en Dolares","50.000 a 100.000",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,simple,,,"Lote | Guiraldes y Ramos Mejía  | Mar de Ajo",1,0,visible,,"Excelente lote en Esquina, ideal para vivienda permanente ya que la zona es de residentes y casas bajas, acceso por calle de arena.
\nTODOS LOS SERVICIOS!
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Lote,1,1,"Venta en Dolares","HASTA 30.000",1,1,Servicios,"Agua corriente, Electricidad, Internet, Seguridad",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,simple,,,"Local | Av. Libertador San Martin N° 252 | Mar de Ajo",1,0,visible,,"Amplio local comercial, con vidrieras al frente ubicado a 250mts del mar y en pleno centro comercial de Mar de ajo, frente al Supermercado Coto.
\nLa zona es ideal para rubros varios, ya que hay gran flujo de gente durante todo el año.
\n* Metraje total: 170mts²
\n* PATIO
\n* TODOS LOS SERVICIOS (GAS NATURAL)
\n
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Alquiler,,,,,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,Localidades,"Mar de Ajó",1,1,Operación,Alquiler,1,1,Propiedad,Local,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,simple,,,"Departamento | Zuviria N° 137 | San Bernardo",1,1,visible,,"<p data-start=""183"" data-end=""231""><strong data-start=""183"" data-end=""231"">Monoambiente con vista al mar – San Bernardo</strong></p>
\n<p data-start=""233"" data-end=""483"">Excelente monoambiente en venta ubicado a tan solo <strong data-start=""284"" data-end=""306"">150 metros del mar</strong>, en la localidad de <strong data-start=""327"" data-end=""343"">San Bernardo</strong>. La propiedad se encuentra en un <strong data-start=""377"" data-end=""388"">5° piso</strong>, lo que le otorga una <strong data-start=""411"" data-end=""443"">hermosa vista abierta al mar</strong> y gran luminosidad durante todo el día.</p>
\n<p data-start=""485"" data-end=""715"">Con <strong data-start=""489"" data-end=""518"">solo 4 años de antigüedad</strong>, el departamento se presenta en <strong data-start=""551"" data-end=""571"">estado impecable</strong>, listo para habitar o para renta inmediata. Cuenta con un ambiente amplio y funcional, cocina integrada, baño completo y muy buena ventilación.</p>
\n<p data-start=""717"" data-end=""880"">El edificio es moderno y bien mantenido, ideal tanto para <strong data-start=""775"" data-end=""798"">vivienda permanente</strong>, <strong data-start=""800"" data-end=""818"">uso vacacional</strong> o <strong data-start=""821"" data-end=""834"">inversión</strong> por su excelente ubicación y características.</p>
\n<p data-start=""882"" data-end=""1024"">Una oportunidad única para disfrutar del mar y la tranquilidad, con todos los servicios y el centro comercial de San Bernardo a pocos minutos.</p>
\n<p data-start=""882"" data-end=""1024"">CONSULTANOS!</p>",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Operación,Venta,1,1,"Estado de Propiedad",Excelente,1,1,Localidades,"San Bernardo",1,1,Propiedad,Departamento,1,1,Servicios,"Agua corriente, Ascensor, Electricidad, Internet, Teléfono",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,simple,,,"Departamento | Costanera N° 2610 | San Bernardo",1,0,visible,,"Departamento dos ambientes con vista parcial al mar desde el balcón que da al lateral, el mismo se ubica en 2° piso por escalera.
\nLa Unidad cuenta con amplia cocina separada, comedor, baño, dormitorio principal y cochera descubierta, excelente ubicación sobre calle Costanera frente a la playa y a 100mst del centro comercial de San Bernardo!
\n
\nCONSULTANOS POR ESTA PROPIEDAD!!!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Bueno,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Ambientes,"Balcon, Baño, Cocina, Comedor, Dormitorio, Garage",1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,simple,,,"Departamento| Catamarca N° 2025| San Bernardo",1,1,visible,,"<strong>Departamento 2 ambientes a estrenar a 4 cuadras el mar.</strong>
\n
\nUltima Unidad disponible!!!
\n
\nExcelente departamento dos ambientes a Estrenar, ubicado en 2 piso por escalera con balcón al lateral, ubicado a 4 cuadras del mar en zona de residentes y a 50 mts de la plaza Don Bosco en San Bernardo.
\nPosee termo eléctrico y placares de melamina, piso de porcelanato. El edificio es todo eléctrico.
\nCuenta con quincho, parrillas y lavadero de uso común!
\nEXPENSAS BAJAS!
\n
\nCONSULTANOS PARA MAS INFO!
\n
\n.
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.23.49-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.12.40-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.23.49-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-30-at-10.39.31-AM-7.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.12.41-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.32-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.28-PM.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.29-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.26-PM-3.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.27-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-03-29-at-3.29.28-PM-1.jpeg",,,,,,,,,0,,Dormitorios,1,1,1,Localidades,"San Bernardo",1,1,"Estado de Propiedad","A estrenar",1,1,Operación,Venta,1,1,Ambientes,"Balcon, Cocina, Cocina-comedor, Dormitorio",1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,simple,,,"Local | Chiozza N° 1857 | San Bernardo",1,0,visible,,"192mts² Totales. 10x40
\n
\nUbicado estratégicamente en la zona más transitada y comercial del centro de San Bernardo, este local representa la oportunidad ideal para potenciar tu marca o iniciar tu emprendimiento con el pie derecho.
\n
\nCon tan solo un año de antigüedad, la propiedad se encuentra en excelente estado, lista para que te instales sin demoras. Lo que realmente lo distingue es su imponente y moderna vidriera de amplias dimensiones, que garantiza una máxima exposición para tus productos o servicios, captando la atención de miles de transeúntes diariamente.
\n
\nAdemás, cuenta con un práctico entrepiso, ideal para oficina, depósito o para expandir tu área de ventas, optimizando cada metro cuadrado. La combinación de su ubicación premium, diseño moderno y excelente visibilidad lo convierten en una inversión inteligente para cualquier tipo de rubro.
\n
\nNo pierdas esta inmejorable oportunidad de posicionarte en el centro neurálgico de San Bernardo.",,,taxable,,1,,,0,0,,,,,0,,,,Alquiler,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"San Bernardo",1,1,Propiedad,Local,1,1,Operación,Alquiler,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,simple,,,"Departamentol | Mendoza N° 4001| Costa Azul",1,1,visible,,"Departamento en venta en el edificio MINADA XI, ubicado en Mendoza esquina Alberdi, Costa Azul. Se trata de una unidad de 2 ambientes en primer piso por escalera, con gas natural, amoblado, estufa a gas y aire acondicionado.
\nCuenta con pisos de porcelanato, espacio guarda-coche y tres balcones que brindan excelente iluminación y ventilación. Una propiedad lista para habitar, en una zona tranquila y residencial, a pocas cuadras del mar.
\n
\nTotal mts²: 49mts² Departamento+ 13mts² espacio guarda-coche.
\n
\nConsultanos para más información o para coordinar una visita!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"Costa Azul",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Dormitorios,1,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,simple,,,"Departamento| Av. San Bernardo N° 400 | San Bernardo",1,1,visible,,"¡Oportunidad en San Bernardo!
\n
\nPlena Av. San Bernardo A solo metros del centro comercial y los mejores restaurantes
\nA 4 cuadras del mar
\nGas natural instalado
\n
\nDepartamento 3 ambientes totalmente reciclado
\n33 m² funcionales y bien distribuidos
\nIdeal para vacacionar o vivir todo el año en una zona estratégica de la ciudad.
\n
\nEL EDIFICIO CUENTA CON PARQUE Y PARRILLAS DE USO COMUN.
\nFINANCIACION PROPIA SE ACEPTAN PERMUTAS DE MENOR VALOR!
\n
\nConsultanos para visitarlo.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,"Cantidad de ambientes",3,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,"Venta en Dolares","Hasta 50.000",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,simple,,,"Departamento | Jorge Newbery N° 5 | Mar de Ajo",1,0,visible,,"<strong>Monoambiente Ideal: a 100 mts del mar y en pleno centro!</strong>
\n
\nDepartamento de 1 ambiente dividido, ubicado en el 8º piso del Edificio Ancla X. La unidad cuenta con vista al mar, muy buena luminosidad y ventilación. El edificio tiene 8 departamentos por piso.
\n
\nLa propiedad dispone de:
\n
\nCocina independiente con lavadero separado
\n
\nBaño completo
\n
\nInstalación de gas natural
\n
\nAmbiente cómodo, ideal tanto para vivienda permanente como para inversión turística.
\n
\nUbicado en el centro comercial de la ciudad, con acceso inmediato a comercios, transporte y servicios. ¡A solo 1 cuadra de la playa!
\n
\nConsultanos para visitarlo o solicitar más información.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,simple,,,"Cochera | Marano N° 265 | Mar de Ajo",1,0,visible,,"<strong>Oportunidad: Cochera cubierta a pasos de la playa!</strong>
\n
\nSe ofrece cochera cubierta ubicada en el Edificio Ancla IV, sito en Marano 265, Piso 5, unidad N° 515. Se trata de un edificio exclusivo de cocheras, con acceso mediante ascensor y presencia de encargado con horario fijo, lo que garantiza mayor seguridad y control de acceso.
\n
\nIdeal para quienes buscan una solución práctica y segura para el guardado de su vehículo en el centro de la ciudad.
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Localidades,"Mar de Ajó",1,1,"Estado de Propiedad",Excelente,1,1,Operación,Venta,1,1,Propiedad,Cochera,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,simple,,,"Departamento | Avellaneda N° 236 | Mar de Ajo",1,0,visible,,"<strong>Avellaneda N° 236 1º Piso (PH al Frente)</strong>
\n
\n&nbsp;
\n
\nDepartamento en propiedad horizontal, ubicado en el primer por escalera, 1° piso al frente, con balcón a la calle y excelente ubicación: a solo 200 metros del mar, en plena zona céntrica.
\n
\nLa unidad cuenta con:
\n
\n2 dormitorios
\n
\nBaño completo con bañera
\n
\nCocina-comedor de tamaño funcional
\n
\nBalcón al frente
\n
\nGas natural instalado
\n
\nIdeal para vivienda permanente, uso turístico o inversión. Entorno con comercios, transporte y servicios a pocos pasos. ¡Una oportunidad a metros de la playa!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,Localidades,"Mar de Ajó",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Dormitorios,2,1,1,Moneda,USD,1,1,"Venta en Dolares","Hasta 40.000",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,simple,,,"Lote | Zuviria N° 1700 | San Bernardo",1,0,visible,,"AMPLIO LOTE DE 450M² EN SAN BERNARDO OPORTUNIDAD!
\n
\nUbicado sobre calle Zuviria entre calle 24 y calle 25.
\nZona residencial.
\nSe encuentra a tan solo 350 metros de la Plaza San Carlos y Parque de Calistenia.
\nA 650 metros del Jardín Colegio San Bernardo,
\n
\nMEDIDAS:
\n
\n30 X 15 MTS
\nCon una superficie total de de 450mts²
\n
\n----------------Valor U$D 20.000---------------
\n
\nESCUCHAMOS TU PROPUESTA, FINANCIAMIENTO DISPONIBLE!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Lote,1,1,Servicios,"Agua corriente, Calefacción, Electricidad, Teléfono, Vídeo cable",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,simple,,,"Departamento | La Rioja N° 2435 | San Bernardo",1,0,visible,,"Departamento de 2 ambientes 1° piso por escalera Amoblado Excelente estado
\n
\nUbicado a solo 3 cuadras del mar y 2 del centro comercial, este departamento idealmente conservado se ofrece completamente amoblado y listo para habitar o rentar.
\n
\nInterior:
\nLiving-comedor luminoso, con ventilación natural y buena distribución del espacio.
\n
\nCocina independiente equipada con muebles completos y electrodomésticos esenciales.
\n
\nDormitorio cómodo con placard, cama, sommier y accesorios, listo para mudarse.
\n
\nBaño completo en impecable estado, con mesada, bidet y accesorios en perfecto funcionamiento.
\n
\nLa propiedad se entrega totalmente amoblada y decorada, en excelente conservación.
\n
\nUbicación y entorno:
\nA solo 3 cuadras del mar, ideal para disfrutar de la costa a pie.
\n
\nA 2 cuadras del centro comercial: comercios, restaurantes, supermercados y transporte público a pasos.
\n
\nZona muy buscada por residentes permanentes y vacacionistas.
\n
\nVentajas destacadas:
\nEntrega inmediata: listo para vivir o invertir sin obras ni reformas.
\n
\nAmoblado en su totalidad: ahorrá tiempo y costos en mobiliario.
\n
\nMuy buen estado de conservación, sin necesidad de mantenimiento.
\n
\nExcelente potencial de renta para temporada o alquiler anual.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,Moneda,USD,1,1,Ambientes,"Balcon, Baño, Cocina, Comedor, Dormitorio",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,simple,,,"Departamento | Machado Nº 217 | San Bernardo",1,0,visible,,"Monoambiente en San Bernardo a 2 cuadras del mar con patio, parrilla y lavadero
\n
\n¡Excelente oportunidad! Monoambiente amplio y luminoso, ubicado a solo 2 cuadras del mar y a pocas cuadras del centro de San Bernardo.
\n
\nCuenta con:
\n
\nPatio privado ideal para disfrutar al aire libre
\n
\nParrilla propia
\n
\nLavadero independiente
\n
\nCocina integrada
\n
\nBaño completo
\n
\nUbicado en una zona tranquila, con acceso rápido a la playa, comercios y transporte. Ideal para vacaciones, inversión o vivienda permanente.
\n
\n¡Listo para habitar o alquilar!
\n
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,"Cantidad de ambientes",1,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,simple,,,"Departamento | Querini Nº 68 | San Bernardo",1,0,visible,,"Departamento 2 Ambientes Reciclado a Nuevo A 50 mts del Mar, Amoblado, Impecable!
\n
\nCON COCHERA CUBIERTA!
\n
\nExcelente oportunidad en San Bernardo: departamento de 2 ambientes reciclado a nuevo, ubicado en primer piso por escalera, en pleno centro comercial y a solo 50 metros de la playa.
\n
\nLa unidad cuenta con:
\n
\nLiving-comedor luminoso
\n
\nCocina integrada completamente equipada
\n
\nDormitorio con placard
\n
\nBaño renovado a nuevo
\n
\nSe vende totalmente amoblado
\n
\nEstado impecable, listo para habitar
\n
\nUbicado en una zona privilegiada, con todos los servicios cerca (supermercados, cafés, transporte) y la playa a solo unos pasos. Ideal tanto para uso personal como para renta turística.
\n
\n¡Listo para disfrutar o invertir sin tener que hacerle nada!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,"Cantidad de ambientes",2,1,1,Localidades,"San Bernardo",1,1,Propiedad,Departamento,1,1,Operación,Venta,1,1,Ambientes,"Baño, Cochera, Cocina-comedor, Dormitorio",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,simple,,,"Departamento | Mitre N° 2530 | San Bernardo",1,0,visible,,"Departamento de 2 Ambientes a 5 Cuadras del Mar ¡Se Vende Amoblado!
\n
\nExcelente oportunidad para vivir cerca del mar o invertir en la costa.
\nEste cómodo departamento de 2 ambientes se encuentra en buen estado general y listo para habitar. Ubicado a solo 5 cuadras de la playa, en una zona tranquila y de fácil acceso.
\n
\nTercer piso por escalera.
\n
\nConsta de:
\n
\nLiving-comedor luminoso
\n
\nCocina integrada/equipada
\n
\nDormitorio con placard
\n
\nBaño completo
\n
\nTotalmente amoblado: ¡se vende con todo lo que ves en las fotos!
\n
\nIdeal para vivienda permanente, escapadas de fin de semana o renta temporaria.
\n
\nDocumentación al día. ¡Listo para escriturar!
\n
\nConsultanos para más info o coordinar una visita.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Operación,Venta,1,1,"Estado de Propiedad",Bueno,1,1,Localidades,"San Bernardo",1,1,Propiedad,Departamento,1,1,Ambientes,"Baño, Cocina-comedor, Dormitorio, Parrilla",1,1,"Cantidad de ambientes",2,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8510,simple,,,"Lote | Mendoza N° 4150 | Costa Azul",1,0,visible,,"Excelente oportunidad en Costa Azul, sobre avenida de alto tránsito, a solo una cuadra del mar.
\nSe trata de un lote amplio en forma de L, con acceso principal por avenida y una casa al fondo del terreno, ideal como vivienda de apoyo, depósito o para refaccionar.
\n
\nUbicación estratégica, ideal para construir locales, departamentos, complejo turístico o vivienda multifamiliar
\nZona en crecimiento, con gran circulación vehicular.
\nTodos los servicios disponibles
\nEscritura al día
\n
\nIdeal para inversores o desarrolladores que buscan una propiedad con gran potencial a metros de la playa.
\n
\nConsultanos para más información o para coordinar una visita.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Propiedad,Lote,1,1,Operación,Venta,1,1,Moneda,USD,1,1,Localidades,"Costa Azul",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8541,simple,,,"Cochera | Falkner N° 172 | San Bernardo",1,0,visible,,"Oportunidad ideal para asegurar tu lugar cerca de la playa.
\nCochera cubierta ubicada a solo 150 metros del mar, en excelente zona de San Bernardo, con fácil acceso y buen entorno.
\n
\nEspacio amplio y techado
\nAcceso seguro
\nIdeal para auto, SUV o como inversión
\nBajas expensas
\n
\nPerfecta para quienes ya tienen propiedad en la zona o buscan resguardar su vehículo en temporada.
\nACCESO MEDIANTE PORTON ELECTRICO.
\n
\n¡Consultá para más detalles o agendá una visita!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Propiedad,Cochera,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8553,simple,,,"Departamento| Zuviria N° 178 | San Bernardo",1,1,visible,,"Moderno Departamento de 2 Ambientes con Balcón, Lavadero y Cochera ¡Listo para Mudarse!
\n
\nExcelente oportunidad de compra: departamento de 2 ambientes al contra-frente, muy luminoso y en excelente estado.
\n
\nSuperficie total: 65 m², distribuidos en:
\n
\n46,61 m² cubiertos
\n
\n8,20 m² semicubiertos (balcón y lavadero)
\n
\n11 m² de cochera fija descubierta (espacio guarda coche)
\n
\nInterior:
\n
\nLiving comedor con piso flotante
\n
\nCocina independiente con espacio para lavarropas
\n
\nBalcón al contra-frente
\n
\nDormitorio con placard y cortinas black out
\n
\n1 aire acondicionado instalado
\n
\nBaño completo
\n
\nEdificio con amenities:
\n
\nParrilla de uso común
\n
\nCámaras de seguridad en espacios comunes
\n
\nEl departamento se entrega vacío, listo para habitar o alquilar.
\n
\nIdeal tanto para vivienda propia como inversión. Excelente ubicación con fácil acceso a transporte y comercios cercanos.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,Moneda,USD,1,1,Propiedad,Departamento,1,1,Dormitorios,1,1,1,Ambientes,"Balcon, Baño, Cocina-comedor, Dormitorio, Garage, Lavadero",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8575,simple,,,"Lote| Mitre N° 178 | Mar de Ajo",1,0,visible,,"Lote de 600 m² a 5 Cuadras del Mar Mar de Ajó
\n
\nExcelente oportunidad para invertir en la costa atlántica. Lote de 600 metros cuadrados, ubicado a solo 5 cuadras del mar, en una zona en crecimiento de Mar de Ajó.
\n
\nMedidas aproximadas: 15 metros de frente x 40 metros de fondo
\nUbicación ideal: entorno tranquilo, con vecinos estables y acceso rápido a la playa, comercios y transporte.
\n
\nIdeal para:
\n
\nConstrucción de vivienda permanente o de veraneo
\n
\nEmprendimiento turístico
\n
\nProyecto de inversión a futuro
\n
\nServicios disponibles en la zona: luz, agua corriente y recolección de residuos (consultar disponibilidad según la cuadra)
\n
\n¡Disfrutá de la tranquilidad del mar y la posibilidad de construir a tu gusto!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Localidades,"Mar de Ajó",1,1,Propiedad,Lote,1,1,Operación,Venta,1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8608,simple,,,"PH | Corvalán N° 1118 | Wilde",1,0,visible,,"Venta Departamento 3 Ambientes Planta Baja Interno Wilde
\n¡Excelente oportunidad en Wilde!
\n
\nDepartamento de 3 ambientes, ubicado en planta baja interna, con una superficie total de 75 m². Ideal para quienes buscan comodidad y buena distribución en una zona tranquila y bien conectada.
\n
\nCaracterísticas principales:
\n
\n2 dormitorios amplios y luminosos
\n
\nLiving-comedor con buena ventilación
\n
\nCocina independiente con muebles bajo mesada
\n
\nBaño completo
\n
\nInstalación de gas natural
\n
\nUbicado en el corazón de Wilde, con fácil acceso a medios de transporte, centros comerciales, colegios y avenidas principales.
\n
\nIdeal tanto para vivienda permanente como para inversión.
\n
\nDocumentación al día
\nPosibilidad de escriturar de inmediato
\n
\n¡Consultanos para coordinar una visita!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad",Bueno,1,1,Localidades,WILDE,1,1,Operación,Venta,1,1,Propiedad,PH,1,1,Servicios,"Agua corriente, Calefacción, Electricidad, Gas natural",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626,simple,,,"PH | Corvalán N° 1118 | Wilde",1,0,visible,,"Descripción:
\n
\n¡Oportunidad única en Wilde!
\nSe vende PH de 3 ambientes en excelente estado, ubicado en Corvalán 1122, partido de Avellaneda, en el corazón de Wilde.
\n
\nUbicado en primer piso por cómoda escalera, esta propiedad cuenta con 53 m² totales bien distribuidos, ideal para quienes buscan comodidad y funcionalidad.
\n
\nCaracterísticas principales:
\n2 dormitorios luminosos
\n
\nLiving-comedor de buen tamaño
\n
\nCocina independiente con muebles bajo mesada
\n
\nBaño completo
\n
\nCochera cubierta con acceso independiente
\n
\nExcelente ventilación cruzada y luz natural
\n
\nSin expensas
\n
\nLa propiedad se encuentra en una zona residencial tranquila, con fácil acceso a principales avenidas, transporte público, comercios y colegios.
\n
\nIdeal para primera vivienda o inversión.
\n¡Listo para mudarse!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,Operación,Venta,1,1,Propiedad,PH,1,1,Localidades,WILDE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,simple,,,"Departamento | San Juan N° 4755  | Lucila del Mar",1,0,visible,,"Ubicado en el corazón de la Lúcila sobre calle San Juan y a 1 cuadra del Mar, encontramos este dpto de 1 ambientes al frente, en 2 piso por escalera con espacio guarda-coche dentro del edificio.
\nEl mismo cuenta con cocina separada, comedor, dormitorio y baño, el complejo posee patio con quincho cubierto y parrillas de uso común.
\nTotalmente seguro ya que tienen cuidador permanente.
\nSe vende totalmente amoblado!
\n
